Dims,NDCG,MAP,TOP1 Precision,TOP1 Recall,TOP1 F1,TOP3 Precision,TOP3 Recall,TOP3 F1,TOP5 Precision,TOP5 Recall,TOP5 F1
ACF,0.5731324259140981,0.4849381590127316,0.44,0.14666666666666667,0.22,0.4,0.4,0.4000000000000001,0.336,0.56,0.42
ACF,0.5062762495400173,0.44631728552314015,0.4,0.13333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.304,0.5066666666666667,0.38
