Dims,NDCG,MAP,TOP1 Precision,TOP1 Recall,TOP1 F1,TOP3 Precision,TOP3 Recall,TOP3 F1,TOP5 Precision,TOP5 Recall,TOP5 F1
NR0,0.4614019116714173,0.29293650793650794,0.06666666666666667,0.0625,0.06451612903225808,0.13333333333333333,0.375,0.19672131147540986,0.13333333333333333,0.625,0.21978021978021978
NR1,0.45787678193592224,0.29044973544973546,0.06666666666666667,0.0625,0.06451612903225808,0.06666666666666667,0.1875,0.09836065573770493,0.13333333333333333,0.625,0.21978021978021978
